Land_Size,Dist_Transit,Latitude,Longitude,Dist_CBD,Dist_BTS,Dist_MRT,Dist_Offices,Dist_Condos,Dist_Tourist,Year,Land_Price,Inflation,Interest_Rate
990,300,13.743923392667966,100.54549280716562,1.3724480581973866,2.9385554964995104,2.563634253159912,1.8458912141365715,1.9673099386550708,5.926444167759538,2022,658238.1914338245,6.08,2.5
976,100,13.744491248454567,100.5468323300524,1.5046567298942006,3.062873874371673,2.560701731089348,1.9687743673947755,1.891281660453996,6.059617472930374,2022,984906.7640267377,6.08,2.5
400,200,13.743657532375336,100.54676995612304,1.513666144508952,2.979467746155541,2.642475819123117,1.8853119809316483,1.8388904687541336,6.067531205931523,2022,839253.9654538875,6.08,2.5
742,200,13.742101561453882,100.54466323275663,1.3419802493836888,2.718385104546141,2.7251067746060995,1.6254373445511423,1.9345056882541305,5.874980654497815,2022,648818.7387611766,6.08,2.5
575,300,13.742804072654897,100.54569765033898,1.4235905005187788,2.840045458448744,2.687440079263467,1.7460620254896968,1.879037763503024,5.969841900218847,2022,741840.0176132278,6.08,2.5
778,200,13.743042997737486,100.54535532816806,1.3807504063566896,2.845496286446957,2.6500044687787603,1.7521460839596223,1.924488261472911,5.928617478858115,2022,770088.425186593,6.08,2.5
378,100,13.743919333196946,100.54645883499354,1.4750706933273925,2.9879203638332656,2.602672602959403,1.8938452154803755,1.883220367788588,6.029596697886973,2022,965709.6426766044,6.08,2.5
714,500,13.745006039105194,100.54606014371424,1.4147190937005971,3.0731340011662045,2.475132791433528,1.9804545848531376,1.9919166830990127,5.968643639968104,2022,714941.2521590973,6.08,2.5
772,500,13.742053275366178,100.54460190313203,1.3376840689137586,2.7105659141413208,2.7282385603784536,1.6177052671827872,1.9376881710522609,5.86955527478301,2022,799344.5414200301,6.08,2.5
938,100,13.742589964618611,100.54449480353256,1.3065837711868655,2.757972061645458,2.6680978478156616,1.6662083637446718,1.9772221241917305,5.846521988362266,2022,789886.1915549377,6.08,2.5
378,100,13.745063173048484,100.54517083536288,1.3184256500857092,3.0355664698352025,2.4333754366055587,1.9456976486275188,2.0708533163390324,5.872554381535372,2022,550512.8692519073,6.08,2.5
557,300,13.742323755105163,100.54397698504036,1.2638664126200394,2.7065659613577986,2.680254904948697,1.616274783113901,2.0113094430262923,5.797348900415497,2022,721200.0817991676,6.08,2.5
202,100,13.742188387121455,100.54454668871789,1.326801450813197,2.7210390009169987,2.712193396207566,1.62850442382844,1.9502011424283687,5.860711937982261,2022,941772.4913634756,6.08,2.5
788,400,13.74538464840872,100.54449972563702,1.2426359161679097,3.0369838618904965,2.374901681372906,1.950933779941264,2.150008195759284,5.795647237199811,2022,741507.1300127731,6.08,2.5
372,100,13.74440976095997,100.54500768972252,1.311014662566117,2.962860403639207,2.4949787181742544,1.872427039688322,2.041368048859852,5.866009911859838,2022,868176.2895009991,6.08,2.5
58,400,13.742951930121972,100.54487002142602,1.3330986909570532,2.812127741730965,2.642442012904111,1.7197807753567438,1.9632906160821773,5.8788496700566455,2022,946755.8549257168,6.08,2.5
173,100,13.74218287024162,100.54345363699998,1.2170126398017804,2.6679492276937897,2.6802808255218875,1.5799238231724837,2.0537375895354315,5.745033008876048,2022,919336.048010005,6.08,2.5
458,400,13.74189712788436,100.54467256421428,1.3510797057519088,2.698879886432094,2.747002006612335,1.6056694661710869,1.9226438867060405,5.880539092673852,2022,697690.7996029275,6.08,2.5
792,300,13.738409831879812,100.546084039152,1.662729829524494,2.4508180049183945,3.1608893839723,1.3659290383611622,1.624933057293785,6.118477597689889,2022,729785.5062989374,6.08,2.5
895,500,13.736838700449692,100.54883260323672,2.0069592358678943,2.505482802604469,3.425013929481368,1.4634785442692748,1.2884881887777746,6.451269162436322,2022,707802.260466738,6.08,2.5
403,300,13.738111285224324,100.54648035105302,1.7165976310210975,2.449410035346549,3.2055918362506155,1.3691981000450903,1.5736307277718238,6.168468456136803,2022,822182.6209001361,6.08,2.5
854,300,13.738466057686528,100.54605008968086,1.6563187993049482,2.453759632910596,3.153844301834049,1.3683571558316048,1.6304672476543811,6.113321938079586,2022,859823.3435700253,6.08,2.5
282,100,13.736176820617573,100.54652778904445,1.843764932870624,2.2848422587398867,3.410915375240613,1.2230650322118637,1.5133560023934094,6.232930486995675,2022,752750.2278009554,6.08,2.5
89,400,13.735980770518434,100.5463543934662,1.842459831727509,2.2561712514054224,3.4261322852239884,1.194698624992836,1.5277749005724568,6.221435051853975,2022,647953.0500828202,6.08,2.5
758,100,13.736463571753385,100.54850504997688,1.9994194730706376,2.4509861214494832,3.450852958806075,1.410336822212122,1.3116438478711292,6.428689552844941,2022,852733.1995146892,6.08,2.5
712,300,13.739217854028569,100.54594566544893,1.6040162232375723,2.5157297228108417,3.071226067772513,1.426516507412164,1.670595155710238,6.081426428755584,2022,822182.6209001361,6.08,2.5
370,200,13.737500136866498,100.54864492409185,1.951853064562726,2.545578768225442,3.3495186402370227,1.4925406438945987,1.330259791965951,6.412118202493216,2022,676693.5523699009,6.08,2.5
377,300,13.739589795926353,100.54810003080944,1.7925354872871764,2.685632370437739,3.113124673442608,1.6081735381132949,1.475558834948591,6.297907713600083,2022,604826.0141065246,6.08,2.5
883,400,13.73905685632757,100.54588880503528,1.6075891645600044,2.4975314670495274,3.0862771760509857,1.4086206750274122,1.6696983083829366,6.079874458744977,2022,935661.109220346,6.08,2.5
369,300,13.737108378601915,100.54714965352971,1.8378524901041096,2.407053507272883,3.333871456456932,1.341787069293171,1.471679636414328,6.268043738850682,2022,677379.2284599679,6.08,2.5
130,100,13.736141514951491,100.54812739516272,1.985543252382496,2.397035917548781,3.469983223002685,1.356344687716326,1.343171765282427,6.399618316451044,2022,924939.0528937448,6.08,2.5
639,300,13.739180478285974,100.5465105964565,1.6593767351510336,2.5470505559092547,3.094610961131622,1.461043853958443,1.6125417010958591,6.141677079652468,2022,549264.5407502023,6.08,2.5
349,100,13.737229922434928,100.5471714415884,1.8323362267722367,2.418911954968843,3.321923092762896,1.352606943166903,1.4730823458169633,6.266614626133779,2022,784810.5602338748,6.08,2.5
130,300,13.737784783056949,100.5482576113083,1.8998110364441136,2.541580490106865,3.3048370952932657,1.4809969860520067,1.3802805621098464,6.363452718616136,2022,753741.653915353,6.08,2.5
621,200,13.738223835317852,100.54610085638105,1.6752780955455602,2.435156995443007,3.181041201218058,1.3514003759531354,1.6164998668112154,6.125595200976801,2022,938384.8172773268,6.08,2.5
688,200,13.736991904523864,100.54584892760867,1.7306809887576438,2.30940286845877,3.303262588200941,1.232019184757562,1.6045217900911002,6.1365871824961165,2022,674400.4271874211,6.08,2.5
402,400,13.73840447615488,100.54741852841218,1.7869737696059869,2.5368772949534475,3.208525364072232,1.4623720084143332,1.4893307086598668,6.258145395499217,2022,905923.7533036429,6.08,2.5
266,400,13.737897115986216,100.54727007970006,1.8016613635603231,2.48291766007949,3.2558100484568,1.4112586525668678,1.4851430305580655,6.257106345452681,2022,521041.4615812196,6.08,2.5
856,400,13.737414197896562,100.54710740624093,1.8153382661624624,2.4302876833510623,3.3003914443185733,1.3614719668476272,1.485495697620304,6.254397744302457,2022,891389.7721174875,6.08,2.5
329,300,13.737170425254076,100.5474231421631,1.8586819935673864,2.4313059390753224,3.3371132781124966,1.3683635915138623,1.4451023113830863,6.29459967766503,2022,1094471.1092839926,6.08,2.5
72,500,13.736182952329656,100.5462721328317,1.82157270626776,2.267662414750997,3.402143861415493,1.2027390238126952,1.5406251052675304,6.206305987606401,2022,924955.3354394193,6.08,2.5
966,100,13.737159033818743,100.54642870358492,1.7704795103833806,2.36238838078084,3.304051128436178,1.2891371681116115,1.548374547726821,6.1915686608767695,2022,618736.7356276982,6.08,2.5
274,500,13.737931145983575,100.54876698007097,1.9398182364386,2.589981614217255,3.3102776605547493,1.533252302500293,1.3344266889099377,6.412511175202942,2022,715273.2351736812,6.08,2.5
795,100,13.738248976941064,100.5485344670824,1.9009184988982253,2.600060345815672,3.268214397032582,1.5375117658293107,1.3708590643049867,6.379276180218231,2022,461610.1698696117,6.08,2.5
980,300,13.738048067239468,100.54823753894212,1.8834902507277549,2.56232374467702,3.2769237208846227,1.4987833844408185,1.392494057226061,6.353844956302472,2022,775121.5409717283,6.08,2.5
851,200,13.73922107952206,100.54767040997729,1.7683841086881094,2.6249744791214247,3.1337145662296257,1.5466709160714138,1.499551794291781,6.262320902981874,2022,713464.0634320799,6.08,2.5
137,200,13.737235352765431,100.54543623567162,1.678825613570355,2.3044168372047817,3.264916082364082,1.2216877901617254,1.654360578314957,6.086157496761454,2022,927928.7091967412,6.08,2.5
599,200,13.73967218215881,100.5468043724438,1.662285181226664,2.609822049251243,3.05397804239082,1.523315977800051,1.6055245193248495,6.159503594327068,2022,649946.757342065,6.08,2.5
808,300,13.73890929343023,100.54770807137304,1.7877304100615894,2.6001604400765688,3.167345530580369,1.5243050666510007,1.4816844017433166,6.274596071117141,2022,735709.6391668112,6.08,2.5
75,200,13.738587631555054,100.54639986537858,1.681591322381763,2.486720816163691,3.152841368042252,1.4030079462578915,1.599514529223465,6.146437962383809,2022,726676.4446609953,6.08,2.5
240,300,13.73714999030132,100.54743924041742,1.8613784314684567,2.430702325168061,3.33982505308199,1.3681632727907151,1.4428020326515945,6.2968930884254535,2022,683335.0218333199,6.08,2.5
834,400,13.738870877094708,100.54683635944124,1.706786920148012,2.53985569293457,3.138585846567264,1.4575804770947811,1.5668974940453697,6.184255817175929,2022,801105.7701104792,6.08,2.5
866,200,13.737677160077816,100.546341706682,1.7302241426541825,2.402014680170625,3.246589318431212,1.3237182054541163,1.5731883590308016,6.166800325432599,2022,890208.3829702216,6.08,2.5
188,100,13.739819889873123,100.54673653406724,1.6484551266155694,2.619016822104808,3.0361125408141234,1.53153139198498,1.6191245632421785,6.148553539372468,2022,814569.6262114771,6.08,2.5
642,100,13.739924262292227,100.54807084619968,1.7744337672869364,2.7131121407010674,3.0777231895348898,1.6333544937377458,1.4954972906215556,6.286390635490523,2022,648818.7387611766,6.08,2.5
692,400,13.737094644515624,100.5458480817566,1.723802914460093,2.318407063312736,3.2923423266446097,1.2401950575733969,1.6073559571307685,6.133283016237962,2022,936755.6581240149,6.08,2.5
178,200,13.736488525226932,100.5482264166958,1.9727711998976616,2.432391355944168,3.437653017385711,1.3877729456746015,1.341537148911992,6.398988869363654,2022,795883.5958783465,6.08,2.5
182,400,13.736139946915078,100.54564800553872,1.7721403050101123,2.221568813713826,3.387757843916233,1.149949585112506,1.6060902160355053,6.1432604380874425,2022,848942.984716034,6.08,2.5
172,300,13.739102561473343,100.54730316654002,1.7390148989448952,2.5905379520114926,3.131784547847039,1.5102392798866489,1.5303776818467578,6.226920437879206,2022,895730.8797114602,6.08,2.5
886,200,13.739384228044983,100.54710317473604,1.7054934672752289,2.6027297257435364,3.09502908515017,1.5194260499929086,1.5628433718921846,6.198437118431485,2022,821086.2628247256,6.08,2.5
148,100,13.73643569146254,100.54815492419588,1.9696074144459943,2.422847396373966,3.4404490357225663,1.3780798056184254,1.3476354312595331,6.393214469432958,2022,734347.3328453854,6.08,2.5
818,500,13.736330827178971,100.54867027813565,2.0224210451826865,2.45271308396212,3.470957683330684,1.4162833554589962,1.290738645985951,6.449963986284729,2022,676693.5523699009,6.08,2.5
699,300,13.736736859145983,100.5477989610974,1.9190676205009063,2.421648791028043,3.395953946962825,1.368262744957547,1.3931508956520149,6.34691502258805,2022,718078.3559590342,6.08,2.5
986,400,13.738972386049094,100.5477450821659,1.788065279494511,2.6081269239434586,3.162284551553065,1.5321190743127011,1.4808392555731449,6.276781369778202,2022,1078687.8950102616,6.08,2.5
600,300,13.73893259875698,100.5453221635638,1.562203414764138,2.452131365315871,3.081224127437435,1.3610597518412502,1.7220698037157247,6.024007204905312,2022,817935.5902367268,6.08,2.5
105,400,13.738010166186386,100.54809123054572,1.8717852587753885,2.548914558818692,3.2750741917848227,1.4842656280906206,1.4057967679934134,6.339624623361136,2022,1007696.900455691,6.08,2.5
83,300,13.737651986055193,100.54537912886904,1.646423912539633,2.338324917723369,3.2189039466162384,1.2527060668215089,1.6723009098945083,6.067393243114656,2022,738245.1933626657,6.08,2.5
812,400,13.739725341061868,100.54907600440474,1.8829425855933355,2.763005193428696,3.141121877756933,1.6923662751449595,1.3896551663721013,6.397266548891037,2022,902814.6916657006,6.08,2.5
721,300,13.737906975144025,100.54920089239148,1.982320017500911,2.619279700294612,3.330838096924573,1.5675820107227303,1.289830149483273,6.458574412502504,2022,1069327.2404192155,6.08,2.5
880,100,13.736770684366071,100.54607869262787,1.765256834728572,2.3052164627654688,3.333846136753351,1.2320049191981026,1.5746579186154372,6.167383990421392,2022,595059.2004594892,6.08,2.5
967,400,13.737986451412896,100.54744044364622,1.8123186307013968,2.502160504013208,3.2527636554528234,1.4313332947374724,1.4710061875755565,6.272310170142278,2022,877917.7747436522,6.08,2.5
146,400,13.738966629804116,100.54920357283928,1.9298444681614868,2.707435716891912,3.223397482447994,1.6444579745297965,1.337935049363746,6.430077383134253,2022,820001.6643656356,6.08,2.5
147,500,13.739336610824584,100.54724496684064,1.7215495756630586,2.607552609669696,3.1053289044968144,1.5254608532110947,1.546703429809258,6.214586372885655,2022,828411.59920647,6.08,2.5
105,500,13.738401743108962,100.54878122258478,1.9166106617294028,2.6302587053567663,3.262763833647918,1.5686605629925423,1.3528487664495137,6.40090352996035,2022,730521.839197769,6.08,2.5
999,200,13.73709845405702,100.5475732531085,1.876625378919866,2.4357526908897102,3.3500523257434507,1.3752947321737277,1.4272962704168233,6.312394814551856,2022,824751.6447732102,6.08,2.5
540,100,13.7394849308843,100.54607095432412,1.6015040473743354,2.54780631608162,3.0474100518566107,1.4582648724918446,1.669471859637752,6.0873790908979,2022,753101.2071188261,6.08,2.5
395,400,13.738262636562537,100.547136423587,1.7684433153577723,2.5057281817746206,3.212863990632294,1.429872154604893,1.5123215340759462,6.232647260848895,2022,775524.0816842346,6.08,2.5
83,500,13.73871512937018,100.54732675155904,1.7615310268822255,2.5579350148768003,3.1728457662173963,1.4803626402524492,1.5112800124008587,6.239911679675191,2022,594749.8320916754,6.08,2.5
818,400,13.73865254198808,100.5481627790208,1.8444739381944089,2.6086010046508004,3.211772810506934,1.5387154452853544,1.4252548832121703,6.329235108990722,2022,700723.8760277223,6.08,2.5
845,500,13.736593526574495,100.54906156250652,2.042318471896418,2.5030328784918088,3.459387017132183,1.4676180289434084,1.2571947263333991,6.482518038382658,2022,963114.3858132772,6.08,2.5
845,200,13.736330636159837,100.54863038927644,2.01883174912738,2.449704778047855,3.469430709619933,1.412749546501717,1.2949227260158496,6.4458301357760135,2022,534284.5987297422,6.08,2.5
163,200,13.738003872561372,100.54561128551958,1.644541969777256,2.384613220901364,3.188627355662453,1.2987071639302634,1.6593291346383747,6.080988893434596,2022,693308.9856447687,6.08,2.5
560,200,13.739114257776375,100.5462459311274,1.637920940103186,2.5246276024432293,3.0923067007919043,1.4373851618685898,1.6361946022126987,6.115723620662997,2022,595534.1080416596,6.08,2.5
960,500,13.738030088495266,100.54782006842672,1.8452588149302376,2.531843394563586,3.2625277396587693,1.4642923523628584,1.4340469163156786,6.310717736139323,2022,770795.8113375591,6.08,2.5
614,300,13.73767850500846,100.54683269205148,1.774489153574099,2.434574868996956,3.2631055455335454,1.3606787913673988,1.5225092339642774,6.217905521423172,2022,820001.6643656356,6.08,2.5
426,100,13.738974146582809,100.5485503932117,1.8657920937956247,2.662685312821832,3.1947060810041226,1.5935763451525071,1.4017749731155735,6.361266675593341,2022,705914.3897543768,6.08,2.5
696,400,13.73758032646321,100.54653460925698,1.7535206783474018,2.406189359117531,3.263220433815256,1.3303534237725327,1.5501152421469937,6.189783951840968,2022,849985.9722250672,6.08,2.5
255,400,13.73646299121639,100.54706137127474,1.870941379168136,2.3463435906394494,3.3984655275009583,1.2874997221794826,1.463448474315837,6.278964323390623,2022,712748.5360082764,6.08,2.5
978,500,13.739149261008157,100.54543760512726,1.5603799031232308,2.4790300930628537,3.0619022622246934,1.3878157830626603,1.7188761732221016,6.030066586853723,2022,696398.1463935532,6.08,2.5
803,300,13.737385811716926,100.54765130729156,1.8665351296704444,2.465434879053397,3.3230090449124794,1.4026411978984814,1.4283369452598278,6.311886593721596,2022,631893.0325326241,6.08,2.5
423,500,13.73717144952883,100.54592471265671,1.7254256426174817,2.330183607041062,3.286584758881303,1.252063625659426,1.6014336928562265,6.138846123757773,2022,911252.66866853,6.08,2.5
204,200,13.735975862888132,100.54698322718288,1.8963571479974664,2.300130584264801,3.447031129733691,1.246742169618246,1.460784999237334,6.286551508856466,2022,715273.2351736812,6.08,2.5
396,500,13.739588937371696,100.54622005595525,1.6102873100789905,2.566362730669128,3.0416618270517928,1.4771617494739204,1.6592730893432748,6.100278283570974,2022,1170048.354203523,6.08,2.5
968,300,13.739695438215062,100.5489353021936,1.8702572848092505,2.750839092016665,3.137925016853596,1.6792592769382249,1.4013063258452616,6.3831869429738255,2022,682444.0047505811,6.08,2.5
848,300,13.73684348585062,100.54611821383143,1.7638345625659102,2.314192881697162,3.3273818947281555,1.2407092462144802,1.5723497112951952,6.169179345915395,2022,738210.8190995753,6.08,2.5
269,200,13.73832735999512,100.54687951222049,1.7408938408873234,2.49448098327455,3.1968647820549765,1.4159995564516328,1.540872885728307,6.203953933994313,2022,868874.6297932573,6.08,2.5
850,300,13.737305778612342,100.54717949733228,1.8284359160824204,2.4259415008693224,3.314276428047948,1.3589463268425277,1.4745961557441385,6.265160861976741,2022,747438.4995676135,6.08,2.5
548,300,13.737984874633351,100.54668651117268,1.742918045125475,2.451689692318745,3.225930935835457,1.3740648423575552,1.548032226416893,6.193658006864247,2022,1031788.7359527268,6.08,2.5
831,500,13.739688846229864,100.54862575931824,1.8398571117026787,2.729320383043751,3.1251418885682907,1.6552714385029517,1.4303067315029243,6.350744916365502,2022,746141.3234288853,6.08,2.5
803,100,13.73761819411617,100.54821021071514,1.9047002605043195,2.524280584293557,3.320162278983764,1.4650135168836451,1.37895789970724,6.36332162359184,2022,620609.2283802559,6.08,2.5
221,400,13.738070075638412,100.54639282923904,1.7110472526909604,2.440097197996,3.2069552846966185,1.3594669753565498,1.5811448466253617,6.160533514131921,2022,761675.7765881461,6.08,2.5
568,100,13.737257808799503,100.54710367421004,1.8245240351429064,2.41663436399787,3.316619952623062,1.3493271640036175,1.4809802011461386,6.258720685624706,2022,774901.7266051236,6.08,2.5
295,400,13.736379788430256,100.54834253562672,1.989898466460985,2.4321796933309927,3.453314806794171,1.3906783999555965,1.326455767182101,6.414426404398996,2022,984581.1131132492,6.08,2.5
786,300,13.739474095214382,100.5484203063754,1.829351130463179,2.696896032735849,3.1382608610439835,1.6227456745613615,1.4388892094601369,6.334568281220638,2022,853076.9421455933,6.08,2.5
395,200,13.73732086347768,100.54657267343272,1.7730292458812968,2.386087839733236,3.291786521548323,1.3128038691309205,1.5381149146282411,6.201579003431158,2022,647953.0500828202,6.08,2.5
215,100,13.736507023198609,100.54788760322523,1.941247920977712,2.409128073922684,3.4231267556470013,1.3599317880100938,1.3775954568946729,6.363250076416798,2022,953787.2008994508,6.08,2.5
572,200,13.737742128799882,100.54747566428962,1.829578297163145,2.483579896579563,3.279470942001968,1.4153379914582005,1.45857192184104,6.283070303764999,2022,547093.5346602806,6.08,2.5
936,400,13.738504921303416,100.54827745419831,1.863060053703248,2.6038509833474754,3.231545192406589,1.5363324992169252,1.4074226857227634,6.345289352320264,2022,775560.2651190666,6.08,2.5
669,200,13.736242512167244,100.54708223999944,1.887177190532301,2.329375489918277,3.4223293000893973,1.273622461759333,1.456038332957721,6.288161310023268,2022,828411.59920647,6.08,2.5
786,100,13.7377135267867,100.54662874757356,1.7538854835635689,2.4240758710547587,3.2524141507755,1.3480250823600035,1.5447133034168503,6.19561643296513,2022,1146588.8242301766,6.08,2.5
946,300,13.736994444301038,100.54821890529531,1.941562923082763,2.473166417916892,3.384958945599377,1.421503786572423,1.3570269190824629,6.382711002894505,2022,859554.6815663974,6.08,2.5
144,200,13.736505348585087,100.54600811292887,1.7770844007065654,2.2774373631268747,3.359768024813361,1.206044016008494,1.5757148584722158,6.1685511379895885,2022,642330.1443099228,6.08,2.5
381,300,13.7374924738103,100.54894133531772,1.980031674229262,2.566473384953777,3.3623367042497003,1.5169362498797645,1.2997498366609794,6.443276669111071,2022,599197.6808184024,6.08,2.5
131,300,13.73756673060105,100.54901572834667,1.9829599874819417,2.5779659823372816,3.357804366474763,1.5283496478289222,1.2949816289208684,6.44889983210502,2022,562724.7785077172,6.08,2.5
71,500,13.737225065769668,100.54891662924044,1.9926038912136703,2.542901918469095,3.388724191583948,1.496557833685327,1.2926252918297771,6.448507192242577,2022,1055682.4671440572,6.08,2.5
140,300,13.737972868993518,100.546639830794,1.739360652563348,2.4475716524764635,3.225578928740463,1.3696387945992146,1.5523995555028631,6.189138160436751,2022,855298.6050442801,6.08,2.5
474,500,13.738693376914837,100.54735609990044,1.7654722302422947,2.5579616044756084,3.176205010868139,1.4807794924584692,1.507430826293851,6.243584625194534,2022,1021915.181172937,6.08,2.5
842,300,13.737130956260176,100.54874238864566,1.981765849883736,2.522461288114238,3.391362280660119,1.4752860453718386,1.30731636140501,6.43312975060413,2022,741210.4258471505,6.08,2.5
754,300,13.72626366054537,100.52573086195764,2.363354412600327,1.0151820929338249,4.5249447550347766,1.3571456518146316,3.820029474357256,4.725182687896192,2022,952854.5728666552,6.08,2.5
425,100,13.72682765099212,100.52738657189668,2.249396686494833,0.9322327605024474,4.418785761447992,1.168956154468796,3.6318940506060695,4.829714152444789,2022,1277393.7503197037,6.08,2.5
986,100,13.727012735780416,100.52889008668164,2.1905684548061464,0.8545303833410687,4.362743894603241,1.0056090300935083,3.468546946902076,4.949750496531771,2022,1180200.5214315192,6.08,2.5
148,300,13.729566922110656,100.52836410777346,1.929083109874753,1.130539446002865,4.099351512723135,1.041781877861886,3.477330940485436,4.744909547933736,2022,1134505.3661680203,6.08,2.5
511,100,13.728006319388024,100.5286391368712,2.089153120150016,0.9634477513961608,4.260980536278296,1.015089986842793,3.47405537552041,4.864917189737084,2022,1109479.9980523183,6.08,2.5
386,300,13.726586976535472,100.52896976290644,2.2349669886356014,0.8098100099167173,4.407125097692153,1.0083393968127303,3.4702537926162287,4.98399347249846,2022,1030940.234405916,6.08,2.5
194,100,13.72934023841383,100.52838152520656,1.952802060995072,1.1071931426062196,4.123319429338017,1.038544731151733,3.478722416311068,4.760083127811611,2022,1217025.3076459465,6.08,2.5
291,300,13.72655854283692,100.52734085430636,2.2793928497527074,0.9128964852475822,4.4488789725922375,1.1801042757755915,3.6429302392936034,4.843475289020926,2022,1353002.6557447116,6.08,2.5
347,300,13.726181900175632,100.52948548212098,2.2687585851247745,0.7426555078599292,4.440294981710578,0.967777375224626,3.426252429499078,5.055430154600163,2022,1190118.4009189785,6.08,2.5
985,200,13.727728460055266,100.52792328622591,2.137876583105586,0.9772873643801936,4.308265365146735,1.095489965990771,3.5557258025467364,4.818668281694771,2022,1069122.8040124143,6.08,2.5
705,500,13.727671782820808,100.52950115963289,2.106204561061449,0.888416368094293,4.2781358757835095,0.9272899162460287,3.389211373531724,4.962877759426377,2022,953697.6468982416,6.08,2.5
941,200,13.726900278126752,100.52576601356184,2.295809022286793,1.0589803955640071,4.4561730651923055,1.3397596647931302,3.802079982801868,4.684873622381038,2022,1119663.825785793,6.08,2.5
544,400,13.729875302153456,100.52742825844716,1.925746133290328,1.207834805768331,4.090994205055064,1.145361120107088,3.5737322993968648,4.641367843736584,2022,999699.456771942,6.08,2.5
105,400,13.7272072530415,100.52631220297336,2.2440518733870047,1.0409608504239147,4.407470989964494,1.2760130474771278,3.7376198264976326,4.711388881457378,2022,1345389.661056053,6.08,2.5
836,100,13.728524167275587,100.5295786895993,2.01197317338574,0.971758749794124,4.183999830612661,0.9093335722978534,3.364148877568205,4.9178489437570505,2022,1090581.3900395494,6.08,2.5
728,400,13.727536604793174,100.52802897205176,2.155470238323567,0.953285769036268,4.3262984304792935,1.0869862277160207,3.5483950662579344,4.840225266189599,2022,1719883.6886382003,6.08,2.5
305,100,13.728900373983208,100.52580743881308,2.087678508214916,1.217799025152427,4.242637720324045,1.3160456701474044,3.761155298175758,4.556921910558287,2022,1134505.3661680203,6.08,2.5
162,200,13.728860535088868,100.5294063055243,1.9790608599288493,1.0132473305750926,4.15122940648833,0.9268322487578824,3.376635430878112,4.881990281848769,2022,772403.260429972,6.08,2.5
316,200,13.726668871766211,100.52697006445108,2.2789043618799343,0.9488488260587408,4.446779939285341,1.2166399796818186,3.6795923038955407,4.804050009629455,2022,1267977.011404668,6.08,2.5
484,500,13.726785274602015,100.52795232145986,2.23803590384338,0.8903792891111105,4.409138635893172,1.1100736586483897,3.572994359882845,4.881859359717907,2022,1470794.2094968993,6.08,2.5
632,100,13.726369872540122,100.52813309208408,2.2779540644533047,0.8420365701552529,4.449602038129875,1.101967425437694,3.5638231494934267,4.924765038551528,2022,1520098.662384893,6.08,2.5
796,400,13.728305339570907,100.5277127566119,2.082511139478908,1.043167713219428,4.2516068778792055,1.1122135594956395,3.567209180718522,4.763545884766471,2022,1087543.7906854006,6.08,2.5
126,200,13.728030157745325,100.52736599192356,2.122347591142486,1.0389493539488313,4.29026067726241,1.1519216458651358,3.6092392988494777,4.750156775949357,2022,1124661.662721967,6.08,2.5
527,200,13.726564799509132,100.5281730384522,2.25597560661655,0.8565277866963132,4.4276132962050845,1.0923955078373064,3.554867676479088,4.915515345905529,2022,765930.9485243928,6.08,2.5
853,400,13.729126469158548,100.52601017395698,2.056289631704256,1.2237473463523034,4.212375820844491,1.2942638047645998,3.736082778418254,4.560454440917544,2022,1011075.5286831316,6.08,2.5
169,500,13.728706048969569,100.527549319667,2.045033948857641,1.090057027648756,4.2129019518445165,1.1279458984587072,3.577759229249099,4.723912551631389,2022,1234899.0198670975,6.08,2.5
322,500,13.727755398328403,100.5270060344216,2.162916007442459,1.0378836038357615,4.329424351055614,1.1936778669147603,3.6528214704099873,4.7360361253744045,2022,1041353.8269505738,6.08,2.5
160,500,13.728558880753376,100.52882693654708,2.0250028435671434,1.0083549374511065,4.1969084899533415,0.9903717459503932,3.4437543406962194,4.847736426543316,2022,1199016.8121300451,6.08,2.5
429,200,13.72900099685525,100.52674007708482,2.041436061430425,1.1657422802889903,4.203862759275686,1.2151783243351777,3.6597071697678767,4.633247806960524,2022,875905.0711811206,6.08,2.5
454,200,13.72701214366243,100.52725953777708,2.233582312234075,0.9567039343588156,4.402284292843037,1.1785461361037266,3.641242000530095,4.806549783898648,2022,1072909.4004675865,6.08,2.5
653,500,13.728575465815045,100.52891133760356,2.021171241912226,1.0060272417659952,4.193168047920545,0.9811733395026648,3.43444959587441,4.854342637337103,2022,1233274.3836431396,6.08,2.5
729,500,13.726536121806078,100.52940010664044,2.2317679121048006,0.7812805709976194,4.403546458048677,0.9649923834189844,3.4261487398176187,5.025214396149254,2022,901500.3283954272,6.08,2.5
533,100,13.7294108696284,100.52812663469336,1.9526014016808348,1.1266392394666804,4.122150788971805,1.0664386484332715,3.505019348042228,4.732703611677806,2022,1009797.3488476904,6.08,2.5
758,100,13.729514813874848,100.52573306644123,2.0279624961849216,1.2760737989033832,4.179973374642459,1.3255787049893064,3.760470464571236,4.511316092952624,2022,1162736.5866098402,6.08,2.5
289,100,13.72629240493668,100.52734542244244,2.3076157856836,0.8907054240394232,4.477363583493011,1.186560903665668,3.64880406794196,4.861530271132217,2022,1049067.2306708917,6.08,2.5
101,500,13.72629728516435,100.52665859105888,2.328082875733885,0.9430255593057424,4.495005584167775,1.2585488569962426,3.721196074046961,4.802072190122505,2022,1353798.6913110164,6.08,2.5
