land_size,dist_transit,latitude,longitude,dist_cbd,dist_bts,dis_mrt,dist_office,dist_condo,dist_tourist,year,land_price,inflation,interest_rate
386.0,300.0,13.7265869765355,100.528969762906,0.6476,0.3433,1.443,0.0,0.6775,1.3569,2025,1139682.0,2.5,3.5
194.0,100.0,13.7293402384138,100.528381525207,0.6922,0.6113,1.3137,0.0,0.9836,1.3656,2025,1345395.0,2.5,3.5
291.0,300.0,13.7265585428369,100.527340854306,0.7099,0.3844,1.2784,0.0,0.6895,1.5271,2025,1495715.0,2.5,3.5
347.0,300.0,13.7261819001756,100.529485482121,0.6105,0.3028,1.5103,0.0,0.6375,1.3179,2025,1315650.0,2.5,3.5
985.0,200.0,13.7277284600553,100.527923286226,0.7348,0.4844,1.2983,0.0,0.8081,1.4369,2025,1181892.0,2.5,3.5
705.0,500.0,13.7276717828208,100.529501159633,0.5659,0.467,1.4652,0.0,0.8021,1.2711,2025,1054292.0,2.5,3.5
941.0,200.0,13.7269002781268,100.525766013562,0.8194,0.5148,1.1064,0.0,0.7791,1.6836,2025,1237764.0,2.5,3.5
544.0,400.0,13.7298753021535,100.527428258447,0.8048,0.71,1.2055,0.0,1.0515,1.4662,2025,1105146.0,2.5,3.5
105.0,400.0,13.7272072530415,100.526312202973,0.8208,0.5042,1.1491,0.0,0.7892,1.6188,2025,1487299.0,2.5,3.5
836.0,100.0,13.7285241672756,100.529578689599,0.5538,0.505,1.4546,0.0,0.8641,1.2461,2025,1205614.0,2.5,3.5
728.0,400.0,13.7275366047932,100.528028972052,0.7256,0.4609,1.3149,0.0,0.7858,1.4298,2025,1901294.0,2.5,3.5
305.0,100.0,13.7289003739832,100.525807438813,0.9629,0.6925,1.0463,0.0,0.985,1.6465,2025,1254171.0,2.5,3.5
162.0,200.0,13.7288605350889,100.529406305524,0.5752,0.5121,1.4304,0.0,0.8987,1.2599,2025,853875.0,2.5,3.5
316.0,200.0,13.7266688717662,100.526970064451,0.7364,0.415,1.2367,0.0,0.7109,1.5628,2025,1401721.0,2.5,3.5
484.0,500.0,13.726785274602,100.52795232146,0.7132,0.3824,1.3318,0.0,0.7035,1.4568,2025,1625931.0,2.5,3.5
632.0,100.0,13.7263698725401,100.528133092084,0.6635,0.3326,1.3659,0.0,0.6556,1.4504,2025,1680436.0,2.5,3.5
796.0,400.0,13.7283053395709,100.527712756612,0.7548,0.5521,1.2612,0.0,0.8744,1.4491,2025,1202256.0,2.5,3.5
126.0,200.0,13.7280301577453,100.527365991924,0.7928,0.5338,1.2316,0.0,0.8496,1.4906,2025,1243289.0,2.5,3.5
527.0,200.0,13.7265647995091,100.528173038452,0.6835,0.3523,1.3624,0.0,0.6768,1.4402,2025,846720.0,2.5,3.5
853.0,400.0,13.7291264691585,100.526010173957,0.9431,0.7041,1.0634,0.0,1.0023,1.6228,2025,1117722.0,2.5,3.5
169.0,500.0,13.7287060489696,100.527549319667,0.7737,0.5997,1.2352,0.0,0.9209,1.4612,2025,1365154.0,2.5,3.5
322.0,500.0,13.7277553983284,100.527006034422,0.8333,0.5199,1.2019,0.0,0.8273,1.5339,2025,1151194.0,2.5,3.5
160.0,500.0,13.7285588807534,100.528826936547,0.6351,0.5628,1.3739,0.0,0.8962,1.326,2025,1325487.0,2.5,3.5
429.0,200.0,13.7290009968553,100.526740077085,0.8633,0.6586,1.1434,0.0,0.9687,1.5452,2025,968294.0,2.5,3.5
454.0,200.0,13.7270121436624,100.527259537777,0.7602,0.4334,1.2528,0.0,0.7406,1.5234,2025,1186078.0,2.5,3.5
653.0,500.0,13.728575465815,100.528911337604,0.626,0.5644,1.3826,0.0,0.8982,1.3167,2025,1363358.0,2.5,3.5
729.0,500.0,13.7265361218061,100.52940010664,0.6052,0.3404,1.4889,0.0,0.6754,1.3142,2025,996589.0,2.5,3.5
533.0,100.0,13.7294108696284,100.528126634693,0.7207,0.6378,1.2855,0.0,0.9928,1.3927,2025,1116309.0,2.5,3.5
758.0,100.0,13.7295148138748,100.525733066441,0.978,0.7562,1.0274,0.0,1.0524,1.6504,2025,1285380.0,2.5,3.5
289.0,100.0,13.7262924049367,100.527345422442,0.6822,0.3583,1.2898,0.0,0.6605,1.5345,2025,1159721.0,2.5,3.5
101.0,500.0,13.7262972851644,100.526658591059,0.7136,0.4009,1.2213,0.0,0.6813,1.6058,2025,1496595.0,2.5,3.5
820.0,100.0,13.7272284714251,100.52908198747,0.6184,0.4147,1.4336,0.0,0.7493,1.3264,2025,1180396.0,2.5,3.5
282.0,100.0,13.729669593352,100.529112688642,0.6224,0.5292,1.3887,0.0,0.9733,1.2849,2025,1270918.0,2.5,3.5
787.0,100.0,13.7284983482516,100.525823664909,0.9591,0.6532,1.0575,0.0,0.9421,1.649,2025,1304686.0,2.5,3.5
999.0,100.0,13.7260042232348,100.527495231439,0.6464,0.3224,1.3172,0.0,0.6257,1.5282,2025,1323873.0,2.5,3.5
662.0,100.0,13.7278613661289,100.528069726739,0.7179,0.4953,1.3099,0.0,0.8214,1.4187,2025,1004157.0,2.5,3.5
785.0,100.0,13.7276110611476,100.527506937849,0.7808,0.4847,1.2583,0.0,0.8011,1.4835,2025,1285988.0,2.5,3.5
412.0,300.0,13.7274324339005,100.529657440321,0.5532,0.443,1.4879,0.0,0.7778,1.2606,2025,1130976.0,2.5,3.5
617.0,400.0,13.7264650760745,100.5291695003,0.6313,0.3302,1.4677,0.0,0.6652,1.3403,2025,1139682.0,2.5,3.5
224.0,500.0,13.7277682651635,100.528738474584,0.6467,0.4754,1.3826,0.0,0.8082,1.3496,2025,1449788.0,2.5,3.5
668.0,400.0,13.7281660560092,100.525878008381,0.9371,0.6188,1.0723,0.0,0.9053,1.6475,2025,1268515.0,2.5,3.5
442.0,400.0,13.7292684392215,100.52809947401,0.7211,0.6425,1.2845,0.0,0.9772,1.3965,2025,1275693.0,2.5,3.5
395.0,200.0,13.7266538358295,100.527727833027,0.7061,0.3767,1.3138,0.0,0.6923,1.484,2025,1322105.0,2.5,3.5
130.0,100.0,13.7284408052413,100.528582109006,0.661,0.5512,1.3503,0.0,0.8831,1.354,2025,1430684.0,2.5,3.5
111.0,200.0,13.7289038981622,100.528317327051,0.6927,0.6054,1.3134,0.0,0.9354,1.3764,2025,1086277.0,2.5,3.5
180.0,100.0,13.7272491789533,100.52892080444,0.6351,0.417,1.4162,0.0,0.7509,1.3427,2025,894240.0,2.5,3.5
799.0,400.0,13.7261915498556,100.528737026403,0.6304,0.3006,1.4339,0.0,0.6329,1.3941,2025,1467047.0,2.5,3.5
523.0,200.0,13.7263677499949,100.529403680936,0.6111,0.3218,1.4952,0.0,0.6569,1.3196,2025,974556.0,2.5,3.5
626.0,500.0,13.7279645003561,100.526508945565,0.8856,0.5647,1.1439,0.0,0.8631,1.5832,2025,1289337.0,2.5,3.5
919.0,300.0,13.7289326819272,100.529363303525,0.5807,0.5147,1.4247,0.0,0.9068,1.2637,2025,1339571.0,2.5,3.5
775.0,300.0,13.7276031555053,100.528996094248,0.621,0.4563,1.414,0.0,0.7905,1.326,2025,1145113.0,2.5,3.5
361.0,200.0,13.728301715365,100.525725282247,0.958,0.6405,1.0524,0.0,0.9251,1.662,2025,1502218.0,2.5,3.5
109.0,400.0,13.7260947877585,100.529010066821,0.6155,0.2885,1.4653,0.0,0.623,1.3696,2025,997920.0,2.5,3.5
421.0,300.0,13.727365107674,100.525706473724,0.8672,0.5579,1.0816,0.0,0.829,1.6797,2025,2065948.0,2.5,3.5
122.0,100.0,13.7269529162724,100.527652938978,0.7402,0.4106,1.2952,0.0,0.7264,1.4836,2025,853875.0,2.5,3.5
762.0,200.0,13.7292424704119,100.528024027199,0.7287,0.6472,1.2767,0.0,0.9749,1.4049,2025,1076441.0,2.5,3.5
434.0,500.0,13.7291463939254,100.526498838518,0.8909,0.6835,1.1151,0.0,0.9904,1.57,2025,1325487.0,2.5,3.5
303.0,500.0,13.7276287149699,100.525708487877,0.8926,0.5807,1.0721,0.0,0.856,1.6745,2025,830587.0,2.5,3.5
80.0,300.0,13.7287510650861,100.528051637391,0.7199,0.5928,1.2878,0.0,0.9201,1.4067,2025,1848480.0,2.5,3.5
386.0,400.0,13.7269977105545,100.528257478911,0.7108,0.3971,1.3556,0.0,0.7241,1.419,2025,1023283.0,2.5,3.5
209.0,100.0,13.7261190475198,100.52886249024,0.6203,0.2916,1.4494,0.0,0.6251,1.3838,2025,1080486.0,2.5,3.5
136.0,300.0,13.7278975131389,100.526508544713,0.8816,0.5581,1.1459,0.0,0.856,1.5844,2025,1461249.0,2.5,3.5
297.0,400.0,13.7284700049409,100.528238306607,0.6982,0.5587,1.3132,0.0,0.8876,1.3904,2025,1418271.0,2.5,3.5
509.0,300.0,13.7292204775859,100.526763975963,0.8633,0.6804,1.1422,0.0,0.992,1.5408,2025,1166319.0,2.5,3.5
731.0,500.0,13.7263415557082,100.527077932042,0.6984,0.3781,1.2611,0.0,0.6728,1.5608,2025,1151194.0,2.5,3.5
852.0,200.0,13.7280569708044,100.529380531678,0.5752,0.5084,1.4432,0.0,0.8435,1.2755,2025,1127115.0,2.5,3.5
753.0,300.0,13.7263177646381,100.528680476016,0.6453,0.3152,1.4233,0.0,0.6469,1.3956,2025,1363358.0,2.5,3.5
872.0,500.0,13.7280105299946,100.529583094103,0.5537,0.5055,1.4656,0.0,0.8378,1.2549,2025,1504514.0,2.5,3.5
927.0,400.0,13.7292815689054,100.525995920596,0.9465,0.7201,1.0591,0.0,1.0192,1.6233,2025,1374854.0,2.5,3.5
992.0,400.0,13.728109236038,100.529214502912,0.5929,0.513,1.4244,0.0,0.8479,1.2921,2025,1202256.0,2.5,3.5
851.0,200.0,13.72666803331,100.529557716727,0.5844,0.3574,1.5006,0.0,0.6921,1.2935,2025,1168473.0,2.5,3.5
141.0,500.0,13.728087832685,100.527380000146,0.791,0.5393,1.2316,0.0,0.8557,1.4881,2025,1349156.0,2.5,3.5
614.0,100.0,13.7272114674799,100.527790698209,0.7561,0.4329,1.3004,0.0,0.7527,1.4625,2025,1164844.0,2.5,3.5
606.0,300.0,13.7288510254286,100.525820350176,0.9611,0.687,1.0487,0.0,0.9793,1.6455,2025,1437651.0,2.5,3.5
710.0,400.0,13.7260423976489,100.527341040012,0.6566,0.3347,1.3002,0.0,0.6335,1.5429,2025,1487299.0,2.5,3.5
120.0,400.0,13.7279462179061,100.529519913813,0.5609,0.4976,1.4604,0.0,0.8327,1.263,2025,1185030.0,2.5,3.5
657.0,500.0,13.7275849207486,100.528078431238,0.7197,0.465,1.3186,0.0,0.7907,1.4235,2025,1207084.0,2.5,3.5
572.0,500.0,13.7285877446165,100.525851067532,0.9564,0.6601,1.0581,0.0,0.9505,1.645,2025,1147608.0,2.5,3.5
640.0,100.0,13.7288522794477,100.529581588274,0.5563,0.494,1.4493,0.0,0.8819,1.2412,2025,1239416.0,2.5,3.5
94.0,200.0,13.7259521809267,100.529224247412,0.5974,0.2737,1.4925,0.0,0.6089,1.353,2025,1043280.0,2.5,3.5
368.0,300.0,13.7266861663826,100.527243982003,0.7269,0.4019,1.2636,0.0,0.7056,1.5336,2025,930258.0,2.5,3.5
690.0,200.0,13.7293267666841,100.529355159535,0.5885,0.5073,1.4184,0.0,0.9305,1.2608,2025,1289337.0,2.5,3.5
845.0,300.0,13.7267505363434,100.528703108824,0.6703,0.3629,1.4099,0.0,0.695,1.3795,2025,1427207.0,2.5,3.5
777.0,100.0,13.7269872011954,100.528193656496,0.7178,0.3974,1.3494,0.0,0.7234,1.426,2025,1128600.0,2.5,3.5
296.0,500.0,13.7265453211075,100.529237393483,0.6215,0.3396,1.4719,0.0,0.6747,1.3306,2025,1136131.0,2.5,3.5
107.0,500.0,13.7280673254822,100.528936489713,0.6231,0.5079,1.396,0.0,0.8418,1.3225,2025,1016111.0,2.5,3.5
996.0,300.0,13.7281952337101,100.529013723876,0.6143,0.5221,1.4013,0.0,0.8563,1.3119,2025,1097400.0,2.5,3.5
686.0,500.0,13.7275608718871,100.5283140755,0.6947,0.4576,1.3439,0.0,0.7862,1.3991,2025,1151194.0,2.5,3.5
208.0,300.0,13.7260839935819,100.528404523876,0.6256,0.2944,1.4046,0.0,0.6217,1.432,2025,1805416.0,2.5,3.5
451.0,400.0,13.7259641266232,100.528595592243,0.6083,0.2775,1.4287,0.0,0.6077,1.4166,2025,1183948.0,2.5,3.5
59.0,300.0,13.7280222989003,100.529007883861,0.6156,0.5029,1.4046,0.0,0.8371,1.3158,2025,855000.0,2.5,3.5
922.0,100.0,13.7296204988537,100.52645968568,0.9021,0.7338,1.104,0.0,1.0426,1.5715,2025,1359741.0,2.5,3.5
761.0,300.0,13.7295238684565,100.528838543254,0.6476,0.56,1.3607,0.0,0.9893,1.3152,2025,1032847.0,2.5,3.5
229.0,500.0,13.7268879501631,100.528439047357,0.6943,0.3816,1.378,0.0,0.7109,1.403,2025,1487765.0,2.5,3.5
946.0,200.0,13.7266893992798,100.527564593666,0.7153,0.3871,1.2959,0.0,0.6991,1.5,2025,1687126.0,2.5,3.5
404.0,100.0,13.7473612215386,100.533388098504,0.2192,0.1798,2.6152,0.0,0.768,0.5013,2025,1086750.0,2.5,3.5
917.0,400.0,13.7451364319115,100.532313955165,0.2206,0.2108,2.3598,0.0,0.7971,0.3051,2025,1269600.0,2.5,3.5
350.0,100.0,13.7468139172071,100.533854690084,0.1433,0.105,2.6088,0.0,0.695,0.5163,2025,1127115.0,2.5,3.5
214.0,500.0,13.7480046840268,100.533875996517,0.2713,0.2353,2.7031,0.0,0.7619,0.5853,2025,1676906.0,2.5,3.5
908.0,500.0,13.747102036274,100.5328879531,0.2262,0.1871,2.5567,0.0,0.8028,0.4403,2025,1102528.0,2.5,3.5
685.0,500.0,13.7455304214073,100.53136350724,0.3173,0.2984,2.3166,0.0,0.9058,0.2131,2025,1012000.0,2.5,3.5
872.0,100.0,13.747886459963,100.533409699591,0.2718,0.2331,2.6585,0.0,0.7961,0.5372,2025,1231650.0,2.5,3.5
816.0,100.0,13.7483742293121,100.533312971498,0.3264,0.288,2.6906,0.0,0.8353,0.5647,2025,1317254.0,2.5,3.5
997.0,300.0,13.7458783040253,100.532008331723,0.2495,0.2259,2.3932,0.0,0.8462,0.2919,2025,1455336.0,2.5,3.5
500.0,400.0,13.746462339098,100.531187102394,0.3496,0.3208,2.3786,0.0,0.949,0.2518,2025,1856646.0,2.5,3.5
113.0,200.0,13.7462439997331,100.534966116718,0.1015,0.1011,2.6556,0.0,0.5593,0.5544,2025,1069200.0,2.5,3.5
489.0,100.0,13.747333571091,100.532607354379,0.2657,0.2267,2.5541,0.0,0.8413,0.4311,2025,1539707.0,2.5,3.5
151.0,500.0,13.7474758694442,100.531104721267,0.4033,0.3679,2.457,0.0,0.9957,0.3348,2025,1309123.0,2.5,3.5
753.0,300.0,13.7464058950431,100.532594356718,0.2049,0.1721,2.4794,0.0,0.8026,0.3738,2025,1321488.0,2.5,3.5
398.0,200.0,13.7483770411359,100.534801051217,0.3135,0.2857,2.803,0.0,0.711,0.6909,2025,1615152.0,2.5,3.5
430.0,400.0,13.744555433707,100.531422210668,0.3318,0.3256,2.2454,0.0,0.8854,0.2111,2025,1507017.0,2.5,3.5
374.0,400.0,13.7479541193098,100.532586355405,0.3206,0.2809,2.603,0.0,0.8759,0.4759,2025,1269600.0,2.5,3.5
182.0,300.0,13.7462099137112,100.532886623252,0.167,0.1355,2.4868,0.0,0.7656,0.3937,2025,1549270.0,2.5,3.5
763.0,100.0,13.7481993900055,100.53305549687,0.3188,0.2795,2.6574,0.0,0.8472,0.5311,2025,2316951.0,2.5,3.5
501.0,500.0,13.747575507693,100.534103546808,0.2207,0.1863,2.6868,0.0,0.7145,0.5794,2025,1019239.0,2.5,3.5
935.0,200.0,13.7472528303997,100.534616455137,0.1869,0.1604,2.7022,0.0,0.6485,0.6114,2025,1015162.0,2.5,3.5
461.0,300.0,13.7470408573241,100.534752200669,0.1675,0.1451,2.697,0.0,0.6233,0.6152,2025,2174682.0,2.5,3.5
855.0,500.0,13.7451305204101,100.534515046917,0.0571,0.0966,2.5388,0.0,0.5634,0.5423,2025,1346526.0,2.5,3.5
399.0,500.0,13.747771811015,100.534625793446,0.244,0.2157,2.7426,0.0,0.6816,0.6391,2025,1725938.0,2.5,3.5
584.0,300.0,13.7449205208568,100.532760458163,0.1826,0.1811,2.3794,0.0,0.7458,0.3522,2025,1009800.0,2.5,3.5
923.0,500.0,13.7478021734342,100.532467711455,0.3148,0.2754,2.5819,0.0,0.8787,0.4548,2025,1249762.0,2.5,3.5
100.0,100.0,13.7464928730671,100.535010926181,0.1255,0.1184,2.6774,0.0,0.5679,0.5626,2025,1193831.0,2.5,3.5
326.0,400.0,13.7482397415331,100.534670462514,0.2962,0.2674,2.7823,0.0,0.7112,0.6707,2025,1528103.0,2.5,3.5
818.0,100.0,13.744787392161,100.533745497363,0.1084,0.1295,2.4504,0.0,0.6384,0.4587,2025,1161216.0,2.5,3.5
398.0,500.0,13.7450950940073,100.531220655065,0.3373,0.3236,2.2715,0.0,0.9132,0.1871,2025,1391665.0,2.5,3.5
177.0,200.0,13.7481401412727,100.532823969008,0.3243,0.2847,2.6356,0.0,0.8646,0.5086,2025,1236480.0,2.5,3.5
958.0,400.0,13.7447227765473,100.532212715979,0.2456,0.2423,2.3207,0.0,0.8019,0.2937,2025,1472908.0,2.5,3.5
683.0,500.0,13.7454877014539,100.532827308049,0.1596,0.1449,2.4271,0.0,0.75,0.3653,2025,1959827.0,2.5,3.5
369.0,400.0,13.7448957215768,100.535013390202,0.1099,0.149,2.5646,0.0,0.5053,0.5032,2025,1486674.0,2.5,3.5
868.0,400.0,13.745760630868,100.533425045112,0.0962,0.0745,2.4952,0.0,0.6951,0.4346,2025,1128600.0,2.5,3.5
230.0,200.0,13.747476812543,100.53376252625,0.2166,0.1791,2.6529,0.0,0.7396,0.5423,2025,1246784.0,2.5,3.5
345.0,200.0,13.7460781763073,100.534425039801,0.0549,0.0403,2.5994,0.0,0.6048,0.5478,2025,1571130.0,2.5,3.5
156.0,100.0,13.7449863206397,100.532782420458,0.1776,0.1749,2.386,0.0,0.7445,0.3547,2025,1411835.0,2.5,3.5
849.0,100.0,13.7464727194648,100.532704916188,0.1977,0.1636,2.4931,0.0,0.7939,0.3878,2025,1473528.0,2.5,3.5
528.0,300.0,13.746327308613,100.533118367984,0.1511,0.1162,2.5139,0.0,0.7464,0.4218,2025,1623610.0,2.5,3.5
312.0,200.0,13.7476475552844,100.53411281425,0.2286,0.1943,2.6932,0.0,0.7182,0.5844,2025,1514205.0,2.5,3.5
167.0,400.0,13.7458926279528,100.533186911029,0.1246,0.0986,2.4861,0.0,0.7239,0.4132,2025,1159200.0,2.5,3.5
93.0,300.0,13.7447009368584,100.533930374304,0.1076,0.1346,2.4597,0.0,0.6173,0.479,2025,1697410.0,2.5,3.5
295.0,400.0,13.7471820209222,100.534109727648,0.1771,0.1426,2.657,0.0,0.6905,0.5588,2025,1314967.0,2.5,3.5
149.0,100.0,13.7465553941511,100.53243467854,0.2278,0.1941,2.479,0.0,0.8244,0.3665,2025,1640177.0,2.5,3.5
949.0,500.0,13.7453911694291,100.534878527901,0.0667,0.1014,2.5876,0.0,0.5329,0.5298,2025,1632229.0,2.5,3.5
497.0,500.0,13.7444598097173,100.534812415454,0.1383,0.1777,2.5178,0.0,0.5196,0.5187,2025,1488309.0,2.5,3.5
325.0,300.0,13.7454644187813,100.531425166994,0.3109,0.2929,2.3161,0.0,0.8979,0.2172,2025,1245266.0,2.5,3.5
618.0,100.0,13.7462367563542,100.533558966441,0.1069,0.0694,2.5416,0.0,0.6983,0.4629,2025,1038114.0,2.5,3.5
212.0,500.0,13.7464301497029,100.53312851031,0.1566,0.1204,2.5226,0.0,0.7494,0.4273,2025,1638784.0,2.5,3.5
148.0,300.0,13.7483531769395,100.534319568389,0.3061,0.2738,2.7643,0.0,0.7481,0.6469,2025,1255848.0,2.5,3.5
811.0,100.0,13.748369551256,100.534718266527,0.3113,0.2826,2.7961,0.0,0.717,0.683,2025,1321925.0,2.5,3.5
411.0,400.0,13.748291932835,100.531745629861,0.4071,0.368,2.571,0.0,0.9734,0.4484,2025,1102528.0,2.5,3.5
270.0,300.0,13.7474252743852,100.532128492704,0.3102,0.2722,2.5262,0.0,0.8924,0.3993,2025,1117800.0,2.5,3.5
634.0,200.0,13.747774104623,100.531123001394,0.4198,0.3832,2.4835,0.0,1.0072,0.3645,2025,1317254.0,2.5,3.5
119.0,400.0,13.7450129945771,100.532290074037,0.2267,0.219,2.3486,0.0,0.7975,0.3016,2025,1218195.0,2.5,3.5
489.0,200.0,13.7479889231219,100.532670001866,0.3187,0.2789,2.6119,0.0,0.8701,0.485,2025,1252328.0,2.5,3.5
785.0,500.0,13.7448684648043,100.533835286682,0.0956,0.1182,2.4636,0.0,0.6301,0.4683,2025,1207987.0,2.5,3.5
150.0,500.0,13.7478855240488,100.532696676847,0.3075,0.2678,2.6054,0.0,0.8618,0.479,2025,1199520.0,2.5,3.5
167.0,100.0,13.7453674265267,100.532927619525,0.1505,0.1398,2.426,0.0,0.7366,0.3738,2025,900000.0,2.5,3.5
783.0,400.0,13.7445615977154,100.531850674754,0.2887,0.2849,2.2797,0.0,0.8393,0.2567,2025,1217160.0,2.5,3.5
752.0,500.0,13.7474157818102,100.534393116514,0.2022,0.1715,2.6971,0.0,0.6786,0.598,2025,1432597.0,2.5,3.5
621.0,400.0,13.7460707457408,100.533285526605,0.1214,0.09,2.5074,0.0,0.7198,0.4291,2025,2032413.0,2.5,3.5
712.0,200.0,13.7470989774556,100.533951420853,0.1709,0.1343,2.6382,0.0,0.7007,0.5394,2025,1662883.0,2.5,3.5
420.0,200.0,13.7462912294023,100.532501554298,0.2089,0.178,2.4633,0.0,0.8079,0.3592,2025,1736658.0,2.5,3.5
512.0,400.0,13.7465150619484,100.532952191295,0.1776,0.1416,2.5155,0.0,0.7706,0.4139,2025,1219680.0,2.5,3.5
801.0,500.0,13.7478569793047,100.533279485691,0.2741,0.235,2.6464,0.0,0.8062,0.5242,2025,1314532.0,2.5,3.5
861.0,400.0,13.7461351095349,100.532644183164,0.1885,0.1594,2.4622,0.0,0.7879,0.3663,2025,1075882.0,2.5,3.5
197.0,300.0,13.7480169778386,100.533756688005,0.2751,0.2383,2.695,0.0,0.7732,0.5758,2025,1377129.0,2.5,3.5
867.0,200.0,13.747158224618,100.532201125177,0.2853,0.2483,2.5098,0.0,0.8729,0.3849,2025,1309275.0,2.5,3.5
541.0,300.0,13.7458618537346,100.53157618364,0.2956,0.2726,2.359,0.0,0.891,0.2484,2025,1265569.0,2.5,3.5
171.0,200.0,13.7476435273315,100.532825762948,0.2775,0.2378,2.5953,0.0,0.8364,0.4713,2025,1590584.0,2.5,3.5
964.0,300.0,13.7457530036425,100.534162549914,0.0226,0.0177,2.5543,0.0,0.6188,0.5125,2025,1409462.0,2.5,3.5
801.0,300.0,13.7470127922385,100.534631764581,0.1611,0.1364,2.6853,0.0,0.6326,0.602,2025,1265569.0,2.5,3.5
776.0,400.0,13.7479671421734,100.534898771564,0.271,0.2455,2.7789,0.0,0.6726,0.6654,2025,1058400.0,2.5,3.5
300.0,200.0,13.7467135769212,100.532809836168,0.2031,0.1661,2.5201,0.0,0.7931,0.4105,2025,1181280.0,2.5,3.5
403.0,100.0,13.7482517637601,100.532452503585,0.356,0.3163,2.6178,0.0,0.9053,0.4905,2025,1512998.0,2.5,3.5
940.0,500.0,13.7456362227718,100.533030009364,0.1372,0.1192,2.4544,0.0,0.7326,0.39,2025,1062600.0,2.5,3.5
634.0,200.0,13.7472163743143,100.534675258238,0.1842,0.159,2.7041,0.0,0.641,0.6155,2025,1928849.0,2.5,3.5
451.0,200.0,13.7465965384134,100.532667740028,0.2082,0.173,2.5,0.0,0.8025,0.3907,2025,1413992.0,2.5,3.5
221.0,300.0,13.745955862457,100.532502978159,0.1981,0.1726,2.4374,0.0,0.7968,0.3449,2025,1285470.0,2.5,3.5
834.0,100.0,13.7452718137429,100.534171273344,0.0391,0.0703,2.5202,0.0,0.6032,0.5062,2025,1701925.0,2.5,3.5
625.0,200.0,13.7466220013582,100.531366650273,0.3366,0.306,2.4048,0.0,0.9359,0.2781,2025,1449652.0,2.5,3.5
334.0,300.0,13.7471402064628,100.531110285172,0.3847,0.3511,2.4292,0.0,0.9812,0.3038,2025,1440783.0,2.5,3.5
359.0,200.0,13.7451548291172,100.534254186563,0.0497,0.0845,2.5188,0.0,0.5915,0.5143,2025,1866469.0,2.5,3.5
692.0,200.0,13.7457727311222,100.531940120965,0.2556,0.2337,2.3797,0.0,0.8505,0.2809,2025,1575857.0,2.5,3.5
284.0,300.0,13.747092531921,100.531528566821,0.3423,0.3078,2.4552,0.0,0.9372,0.3278,2025,1281329.0,2.5,3.5
894.0,200.0,13.7454376728331,100.533312266539,0.1082,0.0994,2.4621,0.0,0.6977,0.4161,2025,1901033.0,2.5,3.5
914.0,300.0,13.7448995329212,100.531714158264,0.29,0.2807,2.2946,0.0,0.8576,0.2392,2025,1600870.0,2.5,3.5
105.0,300.0,13.7452406514009,100.534799379788,0.0671,0.1053,2.5704,0.0,0.5366,0.5338,2025,1547205.0,2.5,3.5
404.0,400.0,13.7448152301837,100.534142607986,0.0889,0.1207,2.4855,0.0,0.5964,0.5015,2025,1508284.0,2.5,3.5
439.0,500.0,13.7448639242825,100.531863079114,0.2756,0.2677,2.3036,0.0,0.8412,0.2553,2025,1713274.0,2.5,3.5
306.0,300.0,13.7470351808953,100.533380562328,0.188,0.1482,2.589,0.0,0.7518,0.4817,2025,1530144.0,2.5,3.5
514.0,200.0,13.7456122021394,100.532232888377,0.2233,0.2042,2.3898,0.0,0.8157,0.3056,2025,1831582.0,2.5,3.5
461.0,400.0,13.7462785704832,100.534367144974,0.0758,0.051,2.6094,0.0,0.6194,0.5476,2025,1742240.0,2.5,3.5
566.0,300.0,13.7482197621656,100.531697875756,0.4048,0.3659,2.5615,0.0,0.974,0.4389,2025,1607485.0,2.5,3.5
570.0,400.0,13.7480958274531,100.5323420544,0.3489,0.3093,2.5969,0.0,0.9066,0.4696,2025,1224115.0,2.5,3.5
677.0,400.0,13.7453343964794,100.533897893054,0.0525,0.0666,2.5022,0.0,0.6335,0.4775,2025,1204988.0,2.5,3.5
95.0,500.0,13.7459370130991,100.533213589685,0.1232,0.0958,2.4916,0.0,0.7226,0.4174,2025,1221990.0,2.5,3.5
374.0,300.0,13.7466322405982,100.531249740122,0.3489,0.3184,2.3971,0.0,0.9482,0.2698,2025,1033620.0,2.5,3.5
241.0,300.0,13.7394246713582,100.538726360181,0.6257,0.1823,2.4625,0.0,0.1298,0.5284,2025,933156.0,2.5,3.5
604.0,300.0,13.7414613180762,100.540902296359,0.3492,0.1447,2.2507,0.0,0.3087,0.3254,2025,748440.0,2.5,3.5
729.0,100.0,13.7410727467325,100.537426486082,0.5503,0.2852,2.5569,0.0,0.3523,0.4104,2025,1102048.0,2.5,3.5
986.0,200.0,13.740099926887,100.541086788166,0.5005,0.1255,2.213,0.0,0.1927,0.4729,2025,1156108.0,2.5,3.5
398.0,300.0,13.7414361408402,100.538369391502,0.4522,0.2046,2.5211,0.0,0.3146,0.3247,2025,1016928.0,2.5,3.5
667.0,200.0,13.7399755313643,100.538284528091,0.592,0.1943,2.5137,0.0,0.2027,0.4801,2025,906752.0,2.5,3.5
519.0,400.0,13.7400171128041,100.538284862214,0.588,0.1929,2.514,0.0,0.2055,0.4757,2025,1112832.0,2.5,3.5
718.0,200.0,13.7403873585943,100.54086286335,0.4687,0.094,2.24,0.0,0.2013,0.4348,2025,942969.0,2.5,3.5
